,open,high,low,close,volume
2022-12-26 19:15:00,135.78,136.36,134.9,135.48,428.0
2022-12-26 19:30:00,135.48,135.66,135.11,135.29,886.0
2022-12-26 19:45:00,135.29,135.61,134.27,134.59,432.0
2022-12-26 20:00:00,134.59,135.26,133.54,134.21,2679.0
2022-12-26 20:15:00,134.21,135.07,133.44,134.31,651.0
2022-12-26 20:30:00,134.31,135.16,133.96,134.8,858.0
2022-12-26 20:45:00,134.8,135.27,134.29,134.76,1027.0
2022-12-26 21:00:00,134.76,137.1,134.09,136.43,1498.0
2022-12-26 21:15:00,136.43,139.03,136.01,138.62,1041.0
2022-12-26 21:30:00,138.62,140.22,137.52,139.12,975.0
2022-12-26 21:45:00,139.12,140.68,138.92,140.48,1575.0
2022-12-26 22:00:00,140.48,141.86,140.18,141.56,1093.0
2022-12-26 22:15:00,141.56,141.62,141.2,141.26,1340.0
2022-12-26 22:30:00,141.26,142.05,141.22,142.02,1238.0
2022-12-26 22:45:00,142.02,142.12,141.64,141.74,1877.0
2022-12-26 23:00:00,141.74,141.88,141.08,141.22,1823.0
2022-12-26 23:15:00,141.22,141.75,140.39,140.91,1279.0
2022-12-26 23:30:00,140.91,141.28,139.32,139.68,765.0
2022-12-26 23:45:00,139.68,140.83,139.0,140.15,1987.0
2022-12-27 00:00:00,140.15,140.29,139.96,140.09,866.0
2022-12-27 00:15:00,140.09,140.23,138.01,138.15,959.0
2022-12-27 00:30:00,138.15,138.77,136.48,137.1,2821.0
2022-12-27 00:45:00,137.1,137.56,136.6,137.05,1355.0
2022-12-27 01:00:00,137.05,137.19,135.71,135.85,842.0
2022-12-27 01:15:00,135.85,137.64,135.55,137.34,2004.0
2022-12-27 01:30:00,137.34,139.02,137.03,138.7,928.0
2022-12-27 01:45:00,138.7,138.82,137.82,137.93,2133.0
2022-12-27 02:00:00,137.93,138.17,136.91,137.15,879.0
2022-12-27 02:15:00,137.15,137.73,134.78,135.35,1058.0
2022-12-27 02:30:00,135.35,135.69,135.04,135.37,1795.0
2022-12-27 02:45:00,135.37,135.52,134.55,134.69,867.0
2022-12-27 03:00:00,134.69,135.18,134.67,135.15,2031.0
2022-12-27 03:15:00,135.15,135.66,134.81,135.32,1146.0
2022-12-27 03:30:00,135.32,136.49,134.68,135.84,2966.0
2022-12-27 03:45:00,135.84,136.5,135.74,136.4,984.0
2022-12-27 04:00:00,136.4,136.49,135.6,135.69,994.0
2022-12-27 04:15:00,135.69,136.1,135.06,135.47,2104.0
2022-12-27 04:30:00,135.47,135.66,133.97,134.15,1013.0
2022-12-27 04:45:00,134.15,135.08,133.86,134.78,1509.0
2022-12-27 05:00:00,134.78,135.27,133.62,134.11,1548.0
2022-12-27 05:15:00,134.11,134.36,132.79,133.05,902.0
2022-12-27 05:30:00,133.05,133.38,132.68,133.01,3334.0
2022-12-27 05:45:00,133.01,133.13,132.08,132.2,1914.0
2022-12-27 06:00:00,132.2,134.1,131.84,133.74,906.0
2022-12-27 06:15:00,133.74,134.9,133.61,134.78,1085.0
2022-12-27 06:30:00,134.78,135.61,134.13,134.96,3887.0
2022-12-27 06:45:00,134.96,136.52,134.39,135.96,1259.0
2022-12-27 07:00:00,135.96,137.6,135.62,137.26,1692.0
2022-12-27 07:15:00,137.26,137.85,135.54,136.13,2457.0
2022-12-27 07:30:00,136.13,137.12,135.98,136.97,1099.0
2022-12-27 07:45:00,136.97,137.21,135.31,135.55,1794.0
2022-12-27 08:00:00,135.55,137.99,135.3,137.75,3856.0
2022-12-27 08:15:00,137.75,138.66,137.71,138.62,1220.0
2022-12-27 08:30:00,138.62,138.79,137.46,137.63,970.0
2022-12-27 08:45:00,137.63,137.84,136.78,136.99,903.0
2022-12-27 09:00:00,136.99,137.7,136.81,137.51,907.0
2022-12-27 09:15:00,137.51,137.85,136.36,136.7,3282.0
2022-12-27 09:30:00,136.7,137.19,135.48,135.97,771.0
2022-12-27 09:45:00,135.97,136.57,135.01,135.61,1013.0
2022-12-27 10:00:00,135.61,135.97,133.99,134.35,1367.0
2022-12-27 10:15:00,134.35,134.77,134.12,134.55,2313.0
2022-12-27 10:30:00,134.55,135.16,133.45,134.07,1613.0
2022-12-27 10:45:00,134.07,135.85,133.58,135.37,808.0
2022-12-27 11:00:00,135.37,136.05,134.07,134.76,1808.0
2022-12-27 11:15:00,134.76,135.29,132.03,132.55,1090.0
2022-12-27 11:30:00,132.55,133.02,130.08,130.54,885.0
2022-12-27 11:45:00,130.54,130.67,130.11,130.24,1119.0
2022-12-27 12:00:00,130.24,131.6,130.0,131.36,1306.0
2022-12-27 12:15:00,131.36,132.91,131.13,132.68,1044.0
2022-12-27 12:30:00,132.68,134.58,132.43,134.32,1033.0
2022-12-27 12:45:00,134.32,135.69,133.85,135.21,1065.0
2022-12-27 13:00:00,135.21,136.01,135.12,135.92,906.0
2022-12-27 13:15:00,135.92,136.09,134.98,135.15,1977.0
2022-12-27 13:30:00,135.15,136.76,134.56,136.16,852.0
2022-12-27 13:45:00,136.16,136.2,133.14,133.17,935.0
2022-12-27 14:00:00,133.17,134.2,133.15,134.18,1558.0
2022-12-27 14:15:00,134.18,134.6,132.85,133.26,1393.0
2022-12-27 14:30:00,133.26,134.33,132.99,134.06,936.0
2022-12-27 14:45:00,134.06,134.39,133.1,133.43,1581.0
2022-12-27 15:00:00,133.43,133.94,132.35,132.86,3798.0
2022-12-27 15:15:00,132.86,133.47,130.06,130.66,1127.0
2022-12-27 15:30:00,130.66,131.16,130.42,130.93,1494.0
2022-12-27 15:45:00,130.93,131.53,129.63,130.23,2562.0
2022-12-27 16:00:00,130.23,130.68,129.88,130.33,2653.0
2022-12-27 16:15:00,130.33,132.06,129.89,131.61,812.0
2022-12-27 16:30:00,131.61,132.31,129.79,130.47,989.0
2022-12-27 16:45:00,130.47,130.74,130.04,130.3,3806.0
2022-12-27 17:00:00,130.3,130.76,129.45,129.9,1645.0
2022-12-27 17:15:00,129.9,130.24,128.67,129.0,4348.0
2022-12-27 17:30:00,129.0,129.35,128.66,129.01,958.0
2022-12-27 17:45:00,129.01,132.36,128.64,131.99,838.0
2022-12-27 18:00:00,131.99,132.22,131.67,131.91,1621.0
2022-12-27 18:15:00,131.91,132.41,131.11,131.6,3215.0
2022-12-27 18:30:00,131.6,132.61,131.55,132.56,779.0
2022-12-27 18:45:00,132.56,132.76,132.11,132.32,1173.0
2022-12-27 19:00:00,132.32,132.72,131.27,131.67,3533.0
2022-12-27 19:15:00,131.67,131.71,131.09,131.13,2648.0
2022-12-27 19:30:00,131.13,131.24,130.57,130.68,946.0
2022-12-27 19:45:00,130.68,130.79,129.99,130.09,1137.0
2022-12-27 20:00:00,130.09,131.99,129.93,131.83,1550.0
2022-12-27 20:15:00,131.83,132.24,131.4,131.81,1035.0
2022-12-27 20:30:00,131.81,134.39,131.47,134.04,834.0
2022-12-27 20:45:00,134.04,134.16,133.36,133.47,1890.0
2022-12-27 21:00:00,133.47,134.06,132.95,133.54,1608.0
2022-12-27 21:15:00,133.54,134.42,133.33,134.2,927.0
2022-12-27 21:30:00,134.2,134.32,133.07,133.18,1226.0
2022-12-27 21:45:00,133.18,134.24,133.17,134.23,3517.0
2022-12-27 22:00:00,134.23,136.09,133.93,135.79,1417.0
2022-12-27 22:15:00,135.79,138.2,135.59,138.0,1739.0
2022-12-27 22:30:00,138.0,138.22,136.69,136.91,1253.0
2022-12-27 22:45:00,136.91,137.23,136.28,136.6,1199.0
2022-12-27 23:00:00,136.6,137.41,136.53,137.35,1223.0
2022-12-27 23:15:00,137.35,138.89,136.85,138.39,1209.0
2022-12-27 23:30:00,138.39,138.81,138.21,138.64,2419.0
2022-12-27 23:45:00,138.64,139.21,138.09,138.66,1210.0
2022-12-28 00:00:00,138.66,139.5,138.19,139.02,1186.0
2022-12-28 00:15:00,139.02,139.07,138.73,138.78,834.0
2022-12-28 00:30:00,138.78,139.25,137.6,138.07,937.0
2022-12-28 00:45:00,138.07,139.03,137.68,138.65,1412.0
2022-12-28 01:00:00,138.65,139.19,138.27,138.81,1306.0
2022-12-28 01:15:00,138.81,139.43,137.19,137.8,920.0
2022-12-28 01:30:00,137.8,138.01,135.63,135.84,3266.0
2022-12-28 01:45:00,135.84,137.22,135.17,136.55,3207.0
2022-12-28 02:00:00,136.55,136.59,131.46,131.49,2744.0
2022-12-28 02:15:00,131.49,132.99,131.44,132.93,2017.0
2022-12-28 02:30:00,132.93,133.11,132.56,132.74,1145.0
2022-12-28 02:45:00,132.74,133.5,132.7,133.46,2156.0
2022-12-28 03:00:00,133.46,133.89,133.05,133.48,840.0
2022-12-28 03:15:00,133.48,134.91,133.37,134.8,1004.0
2022-12-28 03:30:00,134.8,134.87,134.52,134.59,1835.0
2022-12-28 03:45:00,134.59,135.22,134.51,135.15,2233.0
2022-12-28 04:00:00,135.15,136.29,135.11,136.25,914.0
2022-12-28 04:15:00,136.25,136.26,135.83,135.83,4093.0
2022-12-28 04:30:00,135.83,135.98,133.59,133.73,977.0
2022-12-28 04:45:00,133.73,134.49,133.71,134.46,1306.0
2022-12-28 05:00:00,134.46,134.77,134.22,134.53,879.0
2022-12-28 05:15:00,134.53,134.8,133.53,133.8,1247.0
2022-12-28 05:30:00,133.8,135.08,133.47,134.76,863.0
2022-12-28 05:45:00,134.76,135.35,134.72,135.31,858.0
2022-12-28 06:00:00,135.31,135.57,134.01,134.27,785.0
2022-12-28 06:15:00,134.27,134.93,133.38,134.03,815.0
2022-12-28 06:30:00,134.03,134.61,132.41,132.99,925.0
2022-12-28 06:45:00,132.99,133.16,131.07,131.25,813.0
2022-12-28 07:00:00,131.25,131.49,130.88,131.13,999.0
2022-12-28 07:15:00,131.13,131.39,129.94,130.2,962.0
2022-12-28 07:30:00,130.2,131.24,129.93,130.97,759.0
2022-12-28 07:45:00,130.97,132.04,130.71,131.78,1935.0
2022-12-28 08:00:00,131.78,133.28,131.56,133.06,2778.0
2022-12-28 08:15:00,133.06,133.61,132.74,133.29,1828.0
2022-12-28 08:30:00,133.29,133.7,133.16,133.58,1091.0
2022-12-28 08:45:00,133.58,134.0,131.47,131.89,3129.0
2022-12-28 09:00:00,131.89,132.29,130.98,131.38,795.0
2022-12-28 09:15:00,131.38,132.18,129.61,130.41,1515.0
2022-12-28 09:30:00,130.41,131.38,130.21,131.19,1156.0
2022-12-28 09:45:00,131.19,131.57,130.66,131.05,1309.0
2022-12-28 10:00:00,131.05,131.5,130.46,130.91,868.0
2022-12-28 10:15:00,130.91,131.11,128.12,128.31,889.0
2022-12-28 10:30:00,128.31,128.49,126.2,126.38,4094.0
2022-12-28 10:45:00,126.38,126.4,125.41,125.42,2774.0
2022-12-28 11:00:00,125.42,125.65,123.83,124.05,840.0
2022-12-28 11:15:00,124.05,125.85,123.56,125.35,777.0
2022-12-28 11:30:00,125.35,126.58,125.27,126.5,1302.0
2022-12-28 11:45:00,126.5,126.96,125.94,126.4,1679.0
2022-12-28 12:00:00,126.4,126.58,126.33,126.5,1323.0
2022-12-28 12:15:00,126.5,128.14,126.47,128.11,761.0
2022-12-28 12:30:00,128.11,129.12,127.76,128.76,1304.0
2022-12-28 12:45:00,128.76,129.53,128.71,129.48,940.0
2022-12-28 13:00:00,129.48,130.46,129.24,130.22,1435.0
2022-12-28 13:15:00,130.22,130.28,129.56,129.62,1329.0
2022-12-28 13:30:00,129.62,129.7,128.26,128.33,1184.0
2022-12-28 13:45:00,128.33,128.6,126.74,127.0,765.0
2022-12-28 14:00:00,127.0,128.05,126.93,127.98,816.0
2022-12-28 14:15:00,127.98,128.36,127.73,128.11,1376.0
2022-12-28 14:30:00,128.11,128.59,127.98,128.46,2067.0
2022-12-28 14:45:00,128.46,128.79,126.09,126.41,2037.0
2022-12-28 15:00:00,126.41,128.45,126.33,128.37,2379.0
2022-12-28 15:15:00,128.37,128.65,127.62,127.89,2029.0
2022-12-28 15:30:00,127.89,129.42,126.94,128.46,817.0
2022-12-28 15:45:00,128.46,129.0,127.63,128.17,1246.0
2022-12-28 16:00:00,128.17,128.53,127.82,128.19,1201.0
2022-12-28 16:15:00,128.19,128.32,127.15,127.29,1073.0
2022-12-28 16:30:00,127.29,127.29,126.12,126.13,931.0
2022-12-28 16:45:00,126.13,126.73,124.57,125.18,1017.0
2022-12-28 17:00:00,125.18,125.33,124.89,125.04,881.0
2022-12-28 17:15:00,125.04,126.04,124.68,125.67,996.0
2022-12-28 17:30:00,125.67,125.86,125.04,125.23,3042.0
2022-12-28 17:45:00,125.23,126.58,124.8,126.16,1543.0
2022-12-28 18:00:00,126.16,127.39,125.33,126.56,798.0
2022-12-28 18:15:00,126.56,128.81,126.23,128.48,1431.0
2022-12-28 18:30:00,128.48,130.37,128.45,130.33,1074.0
2022-12-28 18:45:00,130.33,131.61,129.3,130.57,1773.0
2022-12-28 19:00:00,130.57,130.58,130.55,130.56,1377.0
2022-12-28 19:15:00,130.56,132.05,129.82,131.31,756.0
2022-12-28 19:30:00,131.31,132.91,131.12,132.72,953.0
2022-12-28 19:45:00,132.72,134.87,132.39,134.54,1671.0
2022-12-28 20:00:00,134.54,137.09,134.22,136.76,872.0
2022-12-28 20:15:00,136.76,137.89,132.04,133.14,1871.0
2022-12-28 20:30:00,133.14,133.27,131.7,131.83,2278.0
2022-12-28 20:45:00,131.83,132.58,131.79,132.54,959.0
2022-12-28 21:00:00,132.54,133.8,132.18,133.43,1039.0
2022-12-28 21:15:00,133.43,133.52,132.01,132.1,3973.0
2022-12-28 21:30:00,132.1,132.18,131.86,131.94,986.0
2022-12-28 21:45:00,131.94,132.07,131.14,131.27,1428.0
2022-12-28 22:00:00,131.27,132.33,130.69,131.75,1283.0
2022-12-28 22:15:00,131.75,133.14,131.42,132.81,861.0
2022-12-28 22:30:00,132.81,133.14,130.55,130.88,2586.0
2022-12-28 22:45:00,130.88,131.2,129.79,130.1,2386.0
2022-12-28 23:00:00,130.1,131.93,129.42,131.25,845.0
2022-12-28 23:15:00,131.25,131.91,130.19,130.85,574.0
2022-12-28 23:30:00,130.85,131.54,130.42,131.1,578.0
2022-12-28 23:45:00,131.1,131.54,130.03,130.46,954.0
2022-12-29 00:00:00,130.46,131.69,129.61,130.83,534.0
2022-12-29 00:15:00,130.83,132.69,129.83,131.69,601.0
2022-12-29 00:30:00,131.69,132.29,131.64,132.24,612.0
2022-12-29 00:45:00,132.24,132.35,131.67,131.78,1091.0
2022-12-29 01:00:00,131.78,131.81,131.72,131.74,1049.0
2022-12-29 01:15:00,131.74,132.46,131.54,132.25,558.0
2022-12-29 01:30:00,132.25,133.11,131.55,132.41,821.0
2022-12-29 01:45:00,132.41,132.64,132.01,132.24,845.0
2022-12-29 02:00:00,132.24,132.74,131.55,132.05,403.0
2022-12-29 02:15:00,132.05,132.15,131.45,131.55,830.0
2022-12-29 02:30:00,131.55,131.64,131.0,131.09,520.0
2022-12-29 02:45:00,131.09,131.51,130.38,130.79,434.0
2022-12-29 03:00:00,130.79,131.33,129.21,129.73,1049.0
2022-12-29 03:15:00,129.73,129.9,129.19,129.36,1068.0
2022-12-29 03:30:00,129.36,129.69,128.37,128.71,482.0
2022-12-29 03:45:00,128.71,129.21,128.54,129.04,1893.0
2022-12-29 04:00:00,129.04,129.49,128.18,128.63,901.0
2022-12-29 04:15:00,128.63,129.18,127.55,128.1,905.0
2022-12-29 04:30:00,128.1,129.92,127.6,129.42,741.0
2022-12-29 04:45:00,129.42,129.42,128.87,128.87,1226.0
2022-12-29 05:00:00,128.87,128.99,128.67,128.79,736.0
2022-12-29 05:15:00,128.79,129.67,128.44,129.32,466.0
2022-12-29 05:30:00,129.32,130.13,128.18,128.99,1158.0
2022-12-29 05:45:00,128.99,129.13,127.83,127.97,871.0
2022-12-29 06:00:00,127.97,128.4,126.72,127.15,557.0
2022-12-29 06:15:00,127.15,127.93,126.52,127.3,1351.0
2022-12-29 06:30:00,127.3,127.81,126.89,127.41,429.0
2022-12-29 06:45:00,127.41,128.22,127.07,127.88,475.0
2022-12-29 07:00:00,127.88,128.32,127.44,127.89,775.0
2022-12-29 07:15:00,127.89,128.95,127.34,128.4,544.0
2022-12-29 07:30:00,128.4,128.88,127.32,127.79,417.0
2022-12-29 07:45:00,127.79,128.1,127.17,127.48,647.0
2022-12-29 08:00:00,127.48,127.89,126.92,127.34,629.0
2022-12-29 08:15:00,127.34,128.15,127.08,127.89,421.0
2022-12-29 08:30:00,127.89,128.61,127.7,128.42,424.0
2022-12-29 08:45:00,128.42,128.78,128.09,128.45,1545.0
2022-12-29 09:00:00,128.45,129.08,128.17,128.79,591.0
2022-12-29 09:15:00,128.79,128.81,128.74,128.76,783.0
2022-12-29 09:30:00,128.76,129.18,128.21,128.63,1489.0
2022-12-29 09:45:00,128.63,129.14,128.58,129.09,954.0
2022-12-29 10:00:00,129.09,129.93,128.6,129.44,476.0
2022-12-29 10:15:00,129.44,129.85,129.14,129.55,709.0
2022-12-29 10:30:00,129.55,131.59,128.93,130.97,1626.0
2022-12-29 10:45:00,130.97,131.29,130.9,131.22,1059.0
2022-12-29 11:00:00,131.22,131.29,131.17,131.24,472.0
2022-12-29 11:15:00,131.24,131.4,130.63,130.8,614.0
2022-12-29 11:30:00,130.8,131.27,130.29,130.76,1071.0
2022-12-29 11:45:00,130.76,130.84,130.34,130.43,827.0
2022-12-29 12:00:00,130.43,130.94,130.04,130.56,698.0
2022-12-29 12:15:00,130.56,130.91,129.96,130.31,417.0
2022-12-29 12:30:00,130.31,131.49,130.0,131.17,549.0
2022-12-29 12:45:00,131.17,132.85,130.42,132.09,1087.0
2022-12-29 13:00:00,132.09,132.44,132.0,132.35,423.0
2022-12-29 13:15:00,132.35,132.55,132.15,132.35,539.0
2022-12-29 13:30:00,132.35,132.85,131.92,132.41,452.0
2022-12-29 13:45:00,132.41,132.91,131.76,132.25,629.0
2022-12-29 14:00:00,132.25,133.77,131.92,133.43,456.0
2022-12-29 14:15:00,133.43,133.45,132.36,132.38,490.0
2022-12-29 14:30:00,132.38,132.67,131.96,132.26,489.0
2022-12-29 14:45:00,132.26,133.09,131.71,132.55,850.0
2022-12-29 15:00:00,132.55,133.47,132.34,133.27,719.0
2022-12-29 15:15:00,133.27,133.55,132.31,132.59,607.0
2022-12-29 15:30:00,132.59,132.64,132.15,132.2,443.0
2022-12-29 15:45:00,132.2,132.32,130.61,130.73,572.0
2022-12-29 16:00:00,130.73,131.94,129.96,131.16,496.0
2022-12-29 16:15:00,131.16,131.54,131.03,131.41,755.0
2022-12-29 16:30:00,131.41,131.92,131.35,131.87,607.0
2022-12-29 16:45:00,131.87,132.1,131.78,132.01,1060.0
2022-12-29 17:00:00,132.01,132.57,130.81,131.37,958.0
2022-12-29 17:15:00,131.37,131.5,130.68,130.8,605.0
2022-12-29 17:30:00,130.8,131.07,129.46,129.73,1038.0
2022-12-29 17:45:00,129.73,130.03,129.72,130.02,603.0
2022-12-29 18:00:00,130.02,130.3,129.87,130.15,1123.0
2022-12-29 18:15:00,130.15,131.43,129.07,130.35,435.0
2022-12-29 18:30:00,130.35,131.13,130.24,131.01,617.0
2022-12-29 18:45:00,131.01,131.16,130.53,130.68,625.0
2022-12-29 19:00:00,130.68,130.94,130.28,130.54,513.0
2022-12-29 19:15:00,130.54,130.88,129.64,129.97,714.0
2022-12-29 19:30:00,129.97,130.56,129.78,130.36,401.0
2022-12-29 19:45:00,130.36,130.54,129.55,129.73,883.0
2022-12-29 20:00:00,129.73,130.79,129.55,130.61,1305.0
2022-12-29 20:15:00,130.61,131.52,130.44,131.35,637.0
2022-12-29 20:30:00,131.35,131.86,131.3,131.81,561.0
2022-12-29 20:45:00,131.81,132.28,130.48,130.95,1772.0
2022-12-29 21:00:00,130.95,131.34,130.84,131.23,505.0
2022-12-29 21:15:00,131.23,133.18,130.41,132.35,437.0
2022-12-29 21:30:00,132.35,132.74,131.83,132.22,762.0
2022-12-29 21:45:00,132.22,132.56,131.71,132.05,490.0
2022-12-29 22:00:00,132.05,132.33,131.92,132.2,1937.0
2022-12-29 22:15:00,132.2,133.14,132.04,132.98,644.0
2022-12-29 22:30:00,132.98,133.09,132.69,132.79,615.0
2022-12-29 22:45:00,132.79,133.08,132.67,132.96,616.0
2022-12-29 23:00:00,132.96,133.82,132.53,133.39,1603.0
2022-12-29 23:15:00,133.39,133.77,133.24,133.61,1092.0
2022-12-29 23:30:00,133.61,133.99,133.41,133.79,489.0
2022-12-29 23:45:00,133.79,134.1,133.7,134.01,948.0
2022-12-30 00:00:00,134.01,136.07,133.37,135.42,505.0
2022-12-30 00:15:00,135.42,135.64,135.13,135.35,457.0
2022-12-30 00:30:00,135.35,135.97,134.89,135.51,509.0
2022-12-30 00:45:00,135.51,135.99,134.72,135.2,431.0
2022-12-30 01:00:00,135.2,136.39,135.05,136.24,432.0
2022-12-30 01:15:00,136.24,136.9,134.89,135.54,1523.0
2022-12-30 01:30:00,135.54,136.52,135.22,136.2,478.0
2022-12-30 01:45:00,136.2,136.2,135.75,135.76,1011.0
2022-12-30 02:00:00,135.76,135.9,135.68,135.83,569.0
2022-12-30 02:15:00,135.83,136.08,135.33,135.59,1080.0
2022-12-30 02:30:00,135.59,136.21,135.11,135.74,458.0
2022-12-30 02:45:00,135.74,136.0,134.85,135.12,409.0
2022-12-30 03:00:00,135.12,135.23,134.87,134.98,427.0
2022-12-30 03:15:00,134.98,135.51,134.17,134.69,459.0
2022-12-30 03:30:00,134.69,134.86,134.16,134.33,403.0
2022-12-30 03:45:00,134.33,135.79,132.75,134.21,558.0
2022-12-30 04:00:00,134.21,134.42,133.78,133.98,669.0
2022-12-30 04:15:00,133.98,134.15,133.26,133.43,1000.0
2022-12-30 04:30:00,133.43,133.92,132.42,132.91,565.0
2022-12-30 04:45:00,132.91,133.25,132.13,132.46,678.0
2022-12-30 05:00:00,132.46,132.73,131.89,132.16,773.0
2022-12-30 05:15:00,132.16,132.97,132.02,132.83,751.0
2022-12-30 05:30:00,132.83,133.55,132.17,132.88,688.0
2022-12-30 05:45:00,132.88,133.68,132.08,132.87,804.0
2022-12-30 06:00:00,132.87,133.23,132.39,132.75,735.0
2022-12-30 06:15:00,132.75,133.09,131.47,131.81,443.0
2022-12-30 06:30:00,131.81,132.76,131.8,132.75,406.0
2022-12-30 06:45:00,132.75,133.21,132.65,133.11,592.0
2022-12-30 07:00:00,133.11,134.68,132.45,134.02,436.0
2022-12-30 07:15:00,134.02,134.4,133.51,133.89,1131.0
2022-12-30 07:30:00,133.89,135.26,133.46,134.83,1656.0
2022-12-30 07:45:00,134.83,135.31,134.17,134.65,1529.0
2022-12-30 08:00:00,134.65,135.28,134.07,134.7,770.0
2022-12-30 08:15:00,134.7,135.05,134.69,135.04,402.0
2022-12-30 08:30:00,135.04,135.39,134.79,135.14,511.0
2022-12-30 08:45:00,135.14,135.81,134.02,134.7,662.0
2022-12-30 09:00:00,134.7,135.03,133.87,134.2,801.0
2022-12-30 09:15:00,134.2,134.27,133.55,133.62,578.0
2022-12-30 09:30:00,133.62,134.33,133.44,134.15,1185.0
2022-12-30 09:45:00,134.15,135.08,133.77,134.7,653.0
2022-12-30 10:00:00,134.7,135.29,134.16,134.75,512.0
2022-12-30 10:15:00,134.75,135.22,132.34,132.8,561.0
2022-12-30 10:30:00,132.8,133.32,132.55,133.07,579.0
2022-12-30 10:45:00,133.07,134.57,132.32,133.82,1290.0
2022-12-30 11:00:00,133.82,134.23,133.76,134.17,795.0
2022-12-30 11:15:00,134.17,135.41,133.36,134.6,428.0
2022-12-30 11:30:00,134.6,134.92,134.26,134.59,441.0
2022-12-30 11:45:00,134.59,136.15,134.54,136.11,1644.0
2022-12-30 12:00:00,136.11,136.91,135.84,136.64,2337.0
2022-12-30 12:15:00,136.64,137.18,136.13,136.67,799.0
2022-12-30 12:30:00,136.67,136.75,136.08,136.17,997.0
2022-12-30 12:45:00,136.17,136.54,135.51,135.88,1532.0
2022-12-30 13:00:00,135.88,139.2,135.61,138.93,1026.0
2022-12-30 13:15:00,138.93,139.88,138.36,139.32,818.0
2022-12-30 13:30:00,139.32,139.67,139.3,139.66,832.0
2022-12-30 13:45:00,139.66,141.11,139.46,140.91,968.0
2022-12-30 14:00:00,140.91,140.97,139.32,139.38,3235.0
2022-12-30 14:15:00,139.38,139.98,139.21,139.81,2140.0
2022-12-30 14:30:00,139.81,140.32,139.17,139.68,3404.0
2022-12-30 14:45:00,139.68,139.84,137.88,138.04,939.0
2022-12-30 15:00:00,138.04,139.08,137.45,138.5,957.0
2022-12-30 15:15:00,138.5,139.6,138.02,139.11,2072.0
2022-12-30 15:30:00,139.11,141.73,139.02,141.64,1917.0
2022-12-30 15:45:00,141.64,142.47,140.21,141.04,825.0
2022-12-30 16:00:00,141.04,142.49,140.71,142.15,1369.0
2022-12-30 16:15:00,142.15,142.23,141.69,141.77,996.0
2022-12-30 16:30:00,141.77,143.32,140.99,142.54,1589.0
2022-12-30 16:45:00,142.54,144.65,141.68,143.78,412.0
2022-12-30 17:00:00,143.78,144.5,143.26,143.97,497.0
2022-12-30 17:15:00,143.97,144.23,143.42,143.69,612.0
2022-12-30 17:30:00,143.69,143.73,141.66,141.69,471.0
2022-12-30 17:45:00,141.69,142.27,141.27,141.85,2344.0
2022-12-30 18:00:00,141.85,142.03,141.42,141.6,1137.0
2022-12-30 18:15:00,141.6,141.77,141.28,141.45,461.0
2022-12-30 18:30:00,141.45,142.05,141.36,141.97,480.0
2022-12-30 18:45:00,141.97,142.02,141.4,141.46,409.0
2022-12-30 19:00:00,141.46,141.73,141.38,141.65,562.0
2022-12-30 19:15:00,141.65,141.85,140.7,140.9,687.0
2022-12-30 19:30:00,140.9,141.65,140.62,141.37,471.0
2022-12-30 19:45:00,141.37,142.06,139.91,140.59,956.0
2022-12-30 20:00:00,140.59,141.36,140.36,141.12,500.0
2022-12-30 20:15:00,141.12,141.48,140.87,141.23,528.0
2022-12-30 20:30:00,141.23,142.64,140.31,141.72,535.0
2022-12-30 20:45:00,141.72,141.76,140.64,140.68,768.0
2022-12-30 21:00:00,140.68,141.92,140.38,141.61,508.0
2022-12-30 21:15:00,141.61,141.71,141.2,141.3,689.0
2022-12-30 21:30:00,141.3,142.1,140.77,141.57,500.0
2022-12-30 21:45:00,141.57,142.15,141.11,141.69,423.0
2022-12-30 22:00:00,141.69,144.06,141.58,143.94,1295.0
2022-12-30 22:15:00,143.94,144.28,143.06,143.4,830.0
2022-12-30 22:30:00,143.4,144.25,143.13,143.99,437.0
2022-12-30 22:45:00,143.99,144.24,143.89,144.14,1303.0
2022-12-30 23:00:00,144.14,144.37,143.59,143.82,666.0
2022-12-30 23:15:00,143.82,144.42,143.64,144.23,619.0
2022-12-30 23:30:00,144.23,144.6,144.09,144.46,664.0
2022-12-30 23:45:00,144.46,144.67,143.77,143.98,837.0
2023-01-02 00:00:00,143.98,144.58,143.87,144.48,408.0
2023-01-02 00:15:00,144.48,144.71,143.56,143.79,499.0
2023-01-02 00:30:00,143.79,144.51,143.79,144.51,437.0
2023-01-02 00:45:00,144.51,145.86,143.6,144.94,861.0
2023-01-02 01:00:00,144.94,145.13,144.16,144.35,1005.0
2023-01-02 01:15:00,144.35,145.63,143.85,145.13,1002.0
2023-01-02 01:30:00,145.13,145.35,144.56,144.77,664.0
2023-01-02 01:45:00,144.77,144.85,144.42,144.5,499.0
2023-01-02 02:00:00,144.5,146.18,144.06,145.74,531.0
2023-01-02 02:15:00,145.74,146.33,145.45,146.04,647.0
2023-01-02 02:30:00,146.04,146.33,144.57,144.84,758.0
2023-01-02 02:45:00,144.84,145.37,144.35,144.87,2205.0
2023-01-02 03:00:00,144.87,145.78,144.09,145.0,616.0
2023-01-02 03:15:00,145.0,146.12,144.93,146.05,406.0
2023-01-02 03:30:00,146.05,146.82,145.3,146.07,577.0
